TIME,I_pu39,I_pu31,I_pu38,I_pu37,I_pu36,I_pu35,I_pu30,I_pu34,I_pu33,I_pu
3.119,0.833015,0.806787,0.802451,0.798687,0.793695,0.799907,0.876498,0.852474,0.834176,0.754988
3.1192,0.83292,0.804126,0.80238,0.798305,0.792521,0.800266,0.875441,0.851904,0.83376,0.756806
3.1194,0.833025,0.801785,0.803046,0.798001,0.791854,0.799412,0.874783,0.850375,0.833422,0.758265
3.1196,0.832602,0.799996,0.803402,0.797973,0.79137,0.798097,0.874416,0.848347,0.833033,0.758758
3.1198,0.831182,0.798326,0.803265,0.798026,0.79064,0.797099,0.874005,0.846397,0.832903,0.758179
3.12,0.828947,0.796124,0.802386,0.797867,0.78939,0.796952,0.873034,0.844882,0.833265,0.756876
3.1202,0.826586,0.793428,0.800996,0.797381,0.787711,0.797303,0.871427,0.843876,0.833703,0.755396
3.1204,0.824912,0.790976,0.799686,0.796442,0.786365,0.797527,0.869665,0.843025,0.83389,0.75395
3.1206,0.824565,0.788954,0.798931,0.795574,0.786197,0.796824,0.868303,0.841933,0.833701,0.75304
3.1208,0.825418,0.787279,0.798806,0.794982,0.786579,0.795606,0.867401,0.840518,0.833207,0.752393
3.121,0.826058,0.785425,0.799108,0.794354,0.78653,0.794,0.865713,0.838992,0.833185,0.75186
3.1212,0.825331,0.78364,0.799568,0.793788,0.785629,0.793134,0.863545,0.837675,0.834008,0.751295
3.1214,0.823852,0.781913,0.799903,0.793112,0.784185,0.79324,0.861093,0.836832,0.835174,0.750394
3.1216,0.822256,0.780111,0.799903,0.792108,0.782913,0.793104,0.859565,0.836584,0.836027,0.749307
3.1218,0.820885,0.778815,0.799634,0.790769,0.78239,0.792356,0.857735,0.836806,0.836181,0.748339
3.122,0.820672,0.777696,0.798955,0.789606,0.782709,0.791092,0.855351,0.837074,0.835517,0.746847
3.1222,0.821527,0.776356,0.798403,0.790251,0.783527,0.78948,0.851853,0.837003,0.834869,0.745043
3.1224,0.8221,0.774299,0.797945,0.792727,0.783993,0.787882,0.848786,0.836753,0.834883,0.742958
3.1226,0.822005,0.771872,0.797691,0.794433,0.783572,0.786717,0.847052,0.836445,0.835903,0.740762
3.1228,0.821495,0.770156,0.79796,0.793288,0.782617,0.785953,0.846596,0.836508,0.837393,0.739134
3.123,0.821001,0.769444,0.79843,0.789921,0.781752,0.785424,0.846203,0.837006,0.838047,0.738118
3.1232,0.820586,0.769811,0.798632,0.78656,0.781299,0.7849,0.845031,0.837639,0.837345,0.737913
3.1234,0.820292,0.770486,0.798099,0.785093,0.781242,0.784232,0.842645,0.838324,0.835583,0.738309
3.1236,0.820115,0.770337,0.797147,0.785813,0.781421,0.783591,0.839434,0.838895,0.833652,0.738758
3.1238,0.820153,0.769818,0.796514,0.787508,0.781714,0.783219,0.836966,0.839198,0.83267,0.738853
3.124,0.820585,0.769363,0.796538,0.788562,0.782043,0.783259,0.83673,0.839307,0.833021,0.738607
3.1242,0.821978,0.769209,0.797631,0.788227,0.782341,0.783701,0.838293,0.839614,0.834021,0.738326
3.1244,0.823375,0.76906,0.799098,0.787114,0.782642,0.784393,0.840013,0.840482,0.834533,0.738351
3.1246,0.824019,0.769467,0.800166,0.786394,0.783058,0.785206,0.840342,0.841931,0.833644,0.739031
3.1248,0.823495,0.770695,0.800361,0.786778,0.783486,0.786058,0.839178,0.843619,0.831288,0.740267
3.125,0.822704,0.771991,0.799873,0.788563,0.783957,0.78676,0.837765,0.845088,0.828767,0.741623
3.1252,0.822341,0.772684,0.799104,0.790829,0.784364,0.787292,0.837601,0.845946,0.82762,0.742991
3.1254,0.823292,0.772603,0.798457,0.792239,0.784475,0.788152,0.839132,0.846365,0.828131,0.744275
3.1256,0.82536,0.772232,0.798501,0.792569,0.784253,0.789482,0.841415,0.846857,0.82964,0.745433
3.1258,0.827454,0.772629,0.798733,0.792333,0.783878,0.790933,0.843054,0.847996,0.830681,0.746565
3.126,0.828523,0.774025,0.798867,0.792323,0.783943,0.7921,0.843887,0.84941,0.830446,0.747595
3.1262,0.828327,0.776179,0.798597,0.793076,0.784401,0.792935,0.844447,0.850255,0.829352,0.74843
3.1264,0.827467,0.778333,0.798055,0.794454,0.784846,0.794005,0.844704,0.850207,0.828448,0.749204
3.1266,0.826925,0.780316,0.798681,0.795725,0.784775,0.795722,0.844965,0.849744,0.828473,0.750001
3.1268,0.827208,0.781889,0.800358,0.796514,0.783828,0.797843,0.845802,0.84919,0.829576,0.751104
3.127,0.828179,0.783684,0.801792,0.797582,0.782619,0.800045,0.847428,0.849048,0.831345,0.7529
3.1272,0.829488,0.785755,0.80222,0.799034,0.781867,0.802122,0.849459,0.849345,0.833143,0.755352
3.1274,0.830943,0.788166,0.801279,0.800966,0.781828,0.803827,0.851493,0.849473,0.834577,0.758255
3.1276,0.832132,0.79041,0.80007,0.802329,0.782824,0.805168,0.853106,0.848974,0.835795,0.761183
3.1278,0.833249,0.792316,0.799507,0.802756,0.785301,0.806162,0.854345,0.84899,0.837381,0.763565
3.128,0.833958,0.794375,0.800175,0.803171,0.788642,0.806979,0.855666,0.851111,0.839412,0.765039
3.1282,0.834487,0.796686,0.80169,0.803711,0.790591,0.807768,0.857253,0.853529,0.840981,0.765943
3.1284,0.834899,0.799625,0.802821,0.804427,0.789698,0.808577,0.858856,0.85404,0.841915,0.766963
3.1286,0.835417,0.80259,0.802542,0.80505,0.786968,0.809779,0.86025,0.852942,0.842183,0.768281
3.1288,0.836621,0.805221,0.800998,0.805494,0.784653,0.811158,0.861639,0.851218,0.842327,0.769999
3.129,0.83831,0.807291,0.799126,0.806633,0.784232,0.812044,0.863164,0.849878,0.843185,0.771632
3.1292,0.839888,0.808871,0.798082,0.80817,0.785753,0.812103,0.86395,0.849456,0.844766,0.772703
3.1294,0.840234,0.810839,0.798653,0.809209,0.788112,0.811566,0.863852,0.849814,0.847004,0.773297
3.1296,0.83954,0.813128,0.800016,0.809388,0.789876,0.81103,0.863332,0.85036,0.849152,0.77317
3.1298,0.838527,0.815427,0.801206,0.80922,0.790373,0.811078,0.862939,0.850547,0.851017,0.773008
3.13,0.838488,0.817535,0.801785,0.809506,0.790099,0.811886,0.863453,0.850306,0.852039,0.773256
3.1302,0.839403,0.819462,0.801203,0.810603,0.790041,0.812698,0.864343,0.850099,0.852425,0.774172
3.1304,0.840856,0.821463,0.799839,0.812197,0.790799,0.812944,0.864666,0.850495,0.852678,0.775732
3.1306,0.841987,0.823524,0.798849,0.813642,0.792236,0.812498,0.864319,0.851721,0.852996,0.777523
3.1308,0.842509,0.825802,0.79915,0.814599,0.793874,0.811859,0.864032,0.853258,0.853742,0.77866
3.131,0.841846,0.827815,0.800326,0.814974,0.795044,0.811195,0.863955,0.854451,0.855165,0.779018
3.1312,0.840076,0.829289,0.801618,0.81545,0.795516,0.810639,0.863347,0.855347,0.856724,0.778687
3.1314,0.838434,0.830131,0.802025,0.816588,0.795703,0.81021,0.862416,0.856299,0.858303,0.778186
3.1316,0.83824,0.830583,0.801654,0.817874,0.796025,0.809888,0.861854,0.856919,0.859246,0.778157
3.1318,0.839416,0.83137,0.800894,0.818607,0.79649,0.809634,0.861637,0.857316,0.85949,0.778759
3.132,0.84108,0.832516,0.800538,0.819078,0.796916,0.80945,0.861404,0.857302,0.859354,0.77978
3.1322,0.842019,0.833745,0.801134,0.819419,0.797169,0.80939,0.860754,0.857016,0.859097,0.780947
3.1324,0.841889,0.834678,0.801859,0.820062,0.797308,0.80945,0.859557,0.856935,0.859446,0.781909
3.1326,0.840766,0.834995,0.801638,0.821465,0.797563,0.809611,0.85834,0.857434,0.860151,0.782594
3.1328,0.839509,0.835086,0.800355,0.822707,0.798121,0.809897,0.857808,0.858384,0.860844,0.783256
3.133,0.83903,0.83507,0.799271,0.823376,0.798879,0.810314,0.858345,0.859437,0.860951,0.784118
3.1332,0.839647,0.834782,0.799056,0.823778,0.799339,0.810719,0.859442,0.860395,0.860619,0.785274
3.1334,0.840951,0.833645,0.799354,0.823247,0.79922,0.810862,0.860107,0.861065,0.8603,0.786375
3.1336,0.841968,0.8315,0.799525,0.82202,0.798908,0.810948,0.859983,0.861237,0.86051,0.787379
3.1338,0.841709,0.829435,0.798852,0.821153,0.798491,0.811203,0.859461,0.861127,0.86082,0.788441
3.134,0.840591,0.828186,0.797555,0.820642,0.798296,0.811641,0.85898,0.861315,0.86057,0.789327
3.1342,0.839819,0.827714,0.796303,0.820312,0.797815,0.811727,0.858875,0.861635,0.859849,0.789779
3.1344,0.839604,0.827421,0.795363,0.820385,0.796609,0.81124,0.859725,0.861417,0.85881,0.789588
3.1346,0.839445,0.826612,0.794888,0.820673,0.794689,0.81035,0.860887,0.860559,0.858203,0.788778
3.1348,0.838738,0.824804,0.794657,0.820601,0.793122,0.809513,0.861729,0.859065,0.857979,0.787852
3.135,0.83727,0.822243,0.794318,0.819997,0.792151,0.809083,0.861179,0.857528,0.858093,0.787296
3.1352,0.835563,0.81941,0.793593,0.819242,0.791468,0.809118,0.859786,0.85694,0.858297,0.78737
3.1354,0.834433,0.817232,0.792657,0.818669,0.79065,0.809534,0.858383,0.857257,0.857978,0.788177
3.1356,0.834194,0.815796,0.792428,0.818333,0.7892,0.810172,0.85821,0.857105,0.85711,0.789424
3.1358,0.834468,0.814864,0.792878,0.818038,0.787611,0.810824,0.859378,0.856046,0.85648,0.790678
3.136,0.834653,0.813316,0.792659,0.81739,0.785964,0.811111,0.860591,0.85396,0.856655,0.791486
3.1362,0.834391,0.810297,0.790747,0.816684,0.783895,0.810837,0.86075,0.85185,0.856826,0.791459
3.1364,0.83363,0.80644,0.787846,0.816264,0.781823,0.81029,0.859863,0.850723,0.856279,0.790597
3.1366,0.832534,0.803467,0.785262,0.816129,0.780124,0.810204,0.858409,0.850109,0.85519,0.789353
3.1368,0.83157,0.802007,0.783749,0.816068,0.779,0.810408,0.857235,0.849628,0.854076,0.788277
3.137,0.831086,0.801102,0.783231,0.816099,0.778043,0.810617,0.857341,0.848727,0.853293,0.787691
3.1372,0.831325,0.799538,0.783111,0.81599,0.776901,0.810283,0.857959,0.847637,0.853173,0.787535
3.1374,0.831376,0.797002,0.782743,0.815861,0.775559,0.809551,0.857324,0.846515,0.853589,0.787186
3.1376,0.830582,0.793974,0.781788,0.815943,0.774187,0.808393,0.854615,0.845425,0.853784,0.786617
3.1378,0.828787,0.792045,0.780465,0.81609,0.77308,0.807389,0.849989,0.844514,0.853373,0.785638
3.138,0.826367,0.791466,0.779378,0.816588,0.772457,0.80683,0.84616,0.84397,0.852857,0.7842
3.1382,0.82466,0.791806,0.779189,0.817765,0.772341,0.807011,0.845274,0.843819,0.852346,0.782562
3.1384,0.824753,0.79162,0.779864,0.819214,0.77261,0.807026,0.846767,0.843927,0.852216,0.780839
3.1386,0.825345,0.790351,0.78073,0.820246,0.773168,0.805995,0.847171,0.84423,0.852159,0.779035
3.1388,0.825152,0.788051,0.780887,0.819663,0.773547,0.804125,0.845512,0.845425,0.852358,0.777399
3.139,0.82391,0.785836,0.780339,0.817446,0.773612,0.801974,0.841579,0.84679,0.852267,0.776186
3.1392,0.821976,0.784532,0.779599,0.814558,0.773807,0.800322,0.836527,0.847273,0.852092,0.775717
3.1394,0.819568,0.784634,0.778981,0.813047,0.774188,0.799481,0.832847,0.846898,0.852421,0.776227
3.1396,0.81759,0.785333,0.778603,0.813476,0.774609,0.799213,0.831888,0.846638,0.85305,0.77678
3.1398,0.816761,0.785309,0.778458,0.814632,0.774787,0.798982,0.832649,0.846792,0.853326,0.776638
3.14,0.816916,0.783991,0.77839,0.814742,0.774552,0.798438,0.833352,0.847038,0.853064,0.775711
3.1402,0.817381,0.781955,0.778403,0.813123,0.774169,0.797656,0.83252,0.847282,0.852404,0.774218
3.1404,0.81729,0.781103,0.7785,0.810566,0.774606,0.796889,0.830302,0.847391,0.852169,0.772907
3.1406,0.816422,0.782014,0.778704,0.808699,0.775951,0.796375,0.827898,0.847654,0.852244,0.772395
3.1408,0.815312,0.784208,0.779077,0.808473,0.777544,0.79631,0.826492,0.848221,0.852665,0.772766
3.141,0.814676,0.78609,0.779583,0.809685,0.779015,0.796759,0.826612,0.849303,0.852878,0.773904
3.1412,0.81493,0.786739,0.780108,0.811315,0.779589,0.797632,0.827843,0.850599,0.853374,0.775379
3.1414,0.815951,0.786062,0.780261,0.812178,0.779407,0.798687,0.829161,0.851149,0.854621,0.776784
3.1416,0.817219,0.78492,0.780139,0.811678,0.778863,0.799474,0.829744,0.850143,0.856202,0.778035
3.1418,0.818171,0.78435,0.779809,0.810516,0.778616,0.799885,0.829547,0.848613,0.857027,0.779024
3.142,0.819094,0.784719,0.779236,0.810123,0.778933,0.800412,0.829152,0.848749,0.856604,0.78
3.1422,0.820075,0.785778,0.77844,0.810812,0.779683,0.801271,0.829246,0.851337,0.855499,0.781148
3.1424,0.820724,0.787021,0.777624,0.811918,0.780529,0.802292,0.830003,0.854479,0.854412,0.782467
3.1426,0.821298,0.787605,0.776957,0.812435,0.781145,0.803072,0.831101,0.856156,0.854206,0.783576
3.1428,0.821663,0.787664,0.776588,0.811829,0.781521,0.803305,0.832411,0.856377,0.855371,0.784594
3.143,0.822004,0.787289,0.77748,0.810702,0.781846,0.803207,0.833804,0.855739,0.857398,0.785735
3.1432,0.822556,0.787228,0.779605,0.81073,0.782297,0.80333,0.834909,0.855117,0.858891,0.787291
3.1434,0.823361,0.788247,0.780911,0.812282,0.782963,0.804095,0.83588,0.855335,0.859112,0.78942
3.1436,0.824238,0.789928,0.780827,0.814209,0.783871,0.805515,0.8373,0.856575,0.85829,0.791937
3.1438,0.825526,0.791791,0.779561,0.815806,0.785029,0.80728,0.839015,0.858361,0.857419,0.794585
3.144,0.82692,0.792932,0.77727,0.816736,0.786383,0.808972,0.840859,0.86007,0.857531,0.797038
3.1442,0.828112,0.792892,0.77506,0.816425,0.787634,0.810258,0.842804,0.861351,0.858744,0.79896
3.1444,0.829403,0.792509,0.773735,0.815291,0.788529,0.811059,0.844507,0.861777,0.860416,0.800369
3.1446,0.830788,0.793145,0.773373,0.81524,0.789119,0.811652,0.845975,0.862014,0.86242,0.801439
3.1448,0.831817,0.795361,0.774046,0.816876,0.789813,0.812453,0.84727,0.862828,0.864237,0.80253
3.145,0.832293,0.798737,0.775138,0.819252,0.790636,0.813419,0.847972,0.863923,0.865495,0.804016
3.1452,0.833174,0.802063,0.77581,0.820889,0.791467,0.8146,0.849146,0.864591,0.866189,0.805603
3.1454,0.834961,0.804492,0.775884,0.821139,0.791986,0.815686,0.851327,0.864742,0.866665,0.807168
3.1456,0.836855,0.805899,0.775788,0.820444,0.792366,0.816228,0.853415,0.864654,0.867009,0.808533
3.1458,0.837869,0.80734,0.775965,0.819788,0.793308,0.816114,0.854057,0.86479,0.867316,0.809445
3.146,0.8382,0.809346,0.77675,0.819466,0.794626,0.815779,0.852793,0.865394,0.867749,0.810121
3.1462,0.838569,0.811563,0.777839,0.81937,0.795607,0.815872,0.850641,0.866335,0.868364,0.810218
3.1464,0.839778,0.813953,0.778676,0.819431,0.795574,0.816532,0.849239,0.867261,0.869207,0.810382
3.1466,0.841565,0.816375,0.778584,0.819167,0.794994,0.817275,0.850113,0.867991,0.870277,0.810506
3.1468,0.843744,0.818741,0.778105,0.818661,0.795011,0.817997,0.852757,0.868671,0.87138,0.810806
3.147,0.845386,0.820953,0.777705,0.818183,0.795271,0.817948,0.855183,0.869596,0.872303,0.811406
3.1472,0.846448,0.822729,0.777723,0.817539,0.795296,0.817136,0.854846,0.87086,0.872889,0.811921
3.1474,0.847092,0.824337,0.778689,0.816834,0.795113,0.816239,0.851794,0.872111,0.872944,0.812106
3.1476,0.847947,0.825716,0.78004,0.816279,0.794969,0.815771,0.849472,0.872883,0.872872,0.812022
3.1478,0.848674,0.826873,0.78125,0.815617,0.794801,0.815744,0.850033,0.872968,0.873253,0.811629
3.148,0.849049,0.828344,0.781671,0.814712,0.794487,0.816055,0.852937,0.873127,0.873907,0.81129
3.1482,0.849725,0.830005,0.780984,0.81404,0.794038,0.816353,0.855795,0.873864,0.874446,0.811109
3.1484,0.850605,0.831653,0.779643,0.813848,0.79349,0.816378,0.857133,0.874832,0.87423,0.811067
3.1486,0.851334,0.833019,0.778458,0.814131,0.792947,0.816223,0.856352,0.875365,0.873663,0.811283
3.1488,0.852508,0.833757,0.778044,0.814463,0.792622,0.816063,0.855267,0.87475,0.872899,0.811635
3.149,0.853509,0.834172,0.778507,0.814349,0.792661,0.816107,0.855781,0.873264,0.872506,0.812051
3.1492,0.854248,0.835131,0.779418,0.813678,0.793016,0.816467,0.857786,0.871737,0.872513,0.81263
3.1494,0.854595,0.836558,0.780089,0.812865,0.793477,0.817155,0.859794,0.871313,0.872557,0.813333
3.1496,0.85525,0.837268,0.779894,0.812525,0.793849,0.818048,0.861196,0.872304,0.871726,0.814237
3.1498,0.856433,0.83679,0.77945,0.812979,0.793962,0.818885,0.861545,0.873823,0.870132,0.815306
3.15,0.85692,0.835471,0.779228,0.813889,0.793585,0.819342,0.86195,0.874058,0.868253,0.81603
3.1502,0.85569,0.83419,0.778944,0.814349,0.792989,0.819481,0.863926,0.872416,0.867152,0.816454
3.1504,0.853898,0.833428,0.778334,0.814034,0.792568,0.819556,0.865562,0.869717,0.867059,0.816728
3.1506,0.852581,0.833137,0.777592,0.813452,0.79241,0.819511,0.865797,0.867708,0.866805,0.816816
3.1508,0.852189,0.832944,0.77708,0.813099,0.792372,0.819348,0.865164,0.867011,0.865781,0.816784
3.151,0.853027,0.832259,0.776661,0.813138,0.792202,0.819122,0.864328,0.867291,0.86374,0.81653
3.1512,0.854087,0.830825,0.77656,0.81336,0.79167,0.818763,0.864283,0.867422,0.861403,0.816
3.1514,0.854119,0.829461,0.77675,0.813638,0.790856,0.818262,0.865142,0.866444,0.85972,0.815372
3.1516,0.853141,0.828516,0.776726,0.813352,0.790098,0.817839,0.865325,0.864472,0.859074,0.814749
3.1518,0.851925,0.827998,0.776267,0.812893,0.789721,0.817708,0.86424,0.862352,0.859179,0.814363
3.152,0.85112,0.827111,0.775165,0.812606,0.789815,0.817851,0.863379,0.861059,0.859386,0.814457
3.1522,0.851,0.825574,0.774242,0.812509,0.79019,0.818133,0.863051,0.860984,0.859135,0.81504
3.1524,0.851255,0.823462,0.774007,0.812334,0.790448,0.818419,0.864067,0.86174,0.858344,0.815914
3.1526,0.851116,0.821414,0.773713,0.811652,0.790158,0.818485,0.865161,0.862516,0.857375,0.816684
3.1528,0.850246,0.819854,0.773014,0.810863,0.789199,0.818132,0.866607,0.862746,0.856454,0.816772
3.153,0.848948,0.818271,0.772418,0.810158,0.78792,0.817484,0.866762,0.862203,0.855687,0.815901
3.1532,0.84743,0.816602,0.772015,0.810124,0.786803,0.816879,0.865939,0.861231,0.855525,0.814589
3.1534,0.846324,0.81473,0.771849,0.810337,0.786227,0.816939,0.86432,0.860696,0.855757,0.813232
3.1536,0.845968,0.81255,0.77146,0.810116,0.785774,0.816959,0.862022,0.861037,0.855729,0.81236
3.1538,0.845596,0.810208,0.770786,0.809303,0.78526,0.816503,0.861025,0.86148,0.855038,0.81201
3.154,0.845026,0.808248,0.770018,0.80835,0.784271,0.815078,0.861856,0.861153,0.854055,0.811517
3.1542,0.844202,0.806994,0.769548,0.807321,0.782842,0.813352,0.862985,0.859935,0.853261,0.81086
3.1544,0.843229,0.806099,0.769689,0.807065,0.781273,0.811837,0.862731,0.8586,0.853017,0.809727
3.1546,0.84245,0.805074,0.769693,0.808225,0.779821,0.811141,0.860599,0.85801,0.853792,0.8081
3.1548,0.841803,0.8037,0.769277,0.80983,0.779498,0.811144,0.858173,0.85833,0.855022,0.806465
3.155,0.840908,0.802039,0.768861,0.810045,0.779877,0.811397,0.858492,0.859141,0.855912,0.804828
3.1552,0.839841,0.800352,0.768698,0.808543,0.779939,0.81094,0.860944,0.859951,0.85609,0.803095
3.1554,0.838404,0.799369,0.768953,0.806776,0.780643,0.809199,0.864164,0.860734,0.855747,0.801279
3.1556,0.837085,0.79942,0.769215,0.806224,0.781519,0.8066,0.865511,0.861473,0.855649,0.799373
3.1558,0.83617,0.799653,0.769096,0.80724,0.781188,0.804082,0.863623,0.861796,0.855802,0.797434
3.156,0.83635,0.79936,0.768419,0.809004,0.779271,0.802481,0.861105,0.861357,0.855807,0.795759
3.1562,0.837017,0.798201,0.767706,0.809932,0.776776,0.802296,0.859733,0.860623,0.855172,0.794502
3.1564,0.837529,0.796559,0.767815,0.808904,0.77499,0.802887,0.860344,0.8598,0.854287,0.793668
3.1566,0.837608,0.795058,0.768471,0.806586,0.774813,0.803058,0.862988,0.859378,0.853471,0.793259
3.1568,0.836814,0.794755,0.768942,0.804545,0.775915,0.802234,0.864749,0.859767,0.853062,0.792952
3.157,0.835343,0.796092,0.768817,0.804338,0.777639,0.800833,0.863922,0.862137,0.853052,0.792394
3.1572,0.834757,0.798188,0.768687,0.806166,0.78008,0.799645,0.861944,0.865637,0.853313,0.791825
3.1574,0.836171,0.799521,0.768512,0.808618,0.782006,0.799223,0.86196,0.866871,0.853764,0.791468
3.1576,0.838792,0.799109,0.768186,0.809734,0.782468,0.799708,0.863977,0.865678,0.854891,0.791444
3.1578,0.840773,0.797427,0.768064,0.808807,0.781856,0.800833,0.867347,0.863396,0.856106,0.792045
3.158,0.840479,0.795968,0.768502,0.806694,0.781341,0.802127,0.869483,0.860829,0.857167,0.793192
3.1582,0.838294,0.795895,0.768671,0.8052,0.781463,0.803033,0.869207,0.859814,0.858282,0.794513
3.1584,0.836209,0.797556,0.768338,0.805323,0.782491,0.803124,0.86762,0.86087,0.859286,0.795647
3.1586,0.836761,0.799776,0.7683,0.80729,0.78424,0.80296,0.866629,0.862647,0.860304,0.796478
3.1588,0.839734,0.801494,0.768747,0.809548,0.785508,0.803382,0.867172,0.862809,0.861159,0.797195
3.159,0.842682,0.802685,0.769056,0.810287,0.785694,0.804518,0.869468,0.860933,0.861522,0.798227
3.1592,0.843378,0.803354,0.768995,0.808964,0.78519,0.805788,0.872433,0.858251,0.861664,0.799283
3.1594,0.841562,0.803804,0.76867,0.806239,0.785133,0.806521,0.874577,0.856189,0.861656,0.800238
3.1596,0.839223,0.80449,0.768469,0.803567,0.786209,0.806425,0.875932,0.855827,0.861865,0.800953
3.1598,0.838635,0.805748,0.76823,0.80318,0.788238,0.805944,0.876153,0.857031,0.86238,0.801354
3.16,0.840555,0.807568,0.768183,0.805642,0.790089,0.805865,0.875372,0.858255,0.863527,0.801901
3.1602,0.843294,0.809549,0.768338,0.808944,0.790957,0.806698,0.874527,0.858458,0.865257,0.803016
3.1604,0.845269,0.811296,0.769068,0.810507,0.790915,0.808443,0.875611,0.857649,0.867509,0.804875
3.1606,0.845426,0.812638,0.769863,0.809435,0.790706,0.810524,0.878935,0.856692,0.869523,0.807484
3.1608,0.844608,0.813631,0.769858,0.807018,0.791121,0.812209,0.882905,0.856633,0.869941,0.810318
3.161,0.844352,0.815298,0.769165,0.805866,0.793007,0.812985,0.885293,0.858036,0.868752,0.812661
3.1612,0.846159,0.817831,0.768696,0.806975,0.795901,0.812984,0.885475,0.860899,0.867522,0.814014
3.1614,0.849577,0.820608,0.768616,0.810009,0.797952,0.812952,0.884134,0.863571,0.867618,0.81453
3.1616,0.852156,0.823031,0.768847,0.813363,0.798251,0.813528,0.884189,0.86455,0.868884,0.814827
3.1618,0.852377,0.824463,0.769018,0.814954,0.797333,0.814694,0.886531,0.863973,0.870647,0.815403
3.162,0.851151,0.825087,0.76902,0.81447,0.796145,0.815889,0.889378,0.862994,0.8719,0.816481
3.1622,0.850117,0.825565,0.768737,0.813085,0.79588,0.816295,0.891659,0.862721,0.871991,0.817631
3.1624,0.850441,0.827381,0.768683,0.812628,0.796767,0.815623,0.892335,0.863601,0.87166,0.818761
3.1626,0.85182,0.830649,0.769296,0.813578,0.798189,0.814671,0.892159,0.865224,0.871893,0.819793
3.1628,0.853426,0.834305,0.77045,0.815077,0.800485,0.814262,0.892321,0.8668,0.87316,0.820446
3.163,0.85486,0.836899,0.77138,0.816004,0.802323,0.814551,0.894312,0.86858,0.875161,0.820667
3.1632,0.855819,0.838354,0.771288,0.815859,0.802199,0.815573,0.897368,0.870194,0.877016,0.820786
3.1634,0.856333,0.839188,0.770302,0.815189,0.80025,0.816783,0.90099,0.871481,0.878057,0.820942
3.1636,0.856444,0.839851,0.769429,0.814885,0.797721,0.817549,0.903198,0.872557,0.878414,0.821239
3.1638,0.856664,0.840767,0.769285,0.81541,0.7963,0.8171,0.90356,0.87295,0.87822,0.821429
3.164,0.857156,0.842066,0.770103,0.816425,0.796752,0.815757,0.902208,0.872501,0.877906,0.821394
3.1642,0.857814,0.843867,0.770995,0.81714,0.798959,0.814277,0.902313,0.872537,0.877733,0.821196
3.1644,0.859154,0.84583,0.771143,0.817193,0.801422,0.813248,0.90458,0.873719,0.87761,0.821356
3.1646,0.860863,0.847421,0.770963,0.816636,0.802652,0.813034,0.907714,0.875622,0.877461,0.821833
3.1648,0.862116,0.848356,0.771082,0.816188,0.802307,0.813343,0.909657,0.876891,0.877175,0.822526
3.165,0.862715,0.848873,0.771559,0.815959,0.80124,0.813634,0.909636,0.876757,0.876658,0.823076
3.1652,0.86248,0.849078,0.772042,0.816079,0.80065,0.813529,0.908654,0.876212,0.876019,0.823183
3.1654,0.861926,0.849785,0.771958,0.815808,0.801034,0.812926,0.908627,0.876099,0.875205,0.823044
3.1656,0.861964,0.85095,0.771251,0.81453,0.802271,0.812185,0.910933,0.877295,0.874158,0.822822
3.1658,0.862623,0.852356,0.77034,0.812156,0.803728,0.811784,0.913926,0.879606,0.873152,0.822831
3.166,0.863797,0.853373,0.769818,0.809729,0.804768,0.812086,0.915395,0.881873,0.871789,0.823397
3.1662,0.865451,0.853242,0.769935,0.808613,0.804994,0.813058,0.915782,0.883121,0.870358,0.824499
3.1664,0.866868,0.85194,0.770332,0.808728,0.804297,0.814315,0.917007,0.88291,0.869014,0.82596
3.1666,0.866613,0.850724,0.770654,0.808727,0.803367,0.81523,0.918956,0.881834,0.867602,0.827368
3.1668,0.864596,0.850511,0.770656,0.807631,0.803096,0.815371,0.921963,0.881337,0.866299,0.828253
3.167,0.862933,0.850995,0.77015,0.805035,0.803444,0.815171,0.924288,0.882025,0.864865,0.828664
3.1672,0.862563,0.851505,0.769195,0.802125,0.80405,0.815217,0.92457,0.883838,0.863046,0.82858
3.1674,0.862894,0.850853,0.767994,0.800562,0.804094,0.815392,0.923649,0.885546,0.861353,0.827999
3.1676,0.863625,0.84849,0.766845,0.800295,0.803617,0.815417,0.924254,0.885733,0.86023,0.827227
3.1678,0.863958,0.845852,0.765938,0.800735,0.802815,0.815047,0.925713,0.88488,0.859981,0.826481
3.168,0.863267,0.844215,0.765714,0.800765,0.802335,0.814328,0.927895,0.884012,0.860471,0.825863
3.1682,0.861718,0.843928,0.765583,0.799705,0.802624,0.813714,0.929276,0.88336,0.860606,0.825546
3.1684,0.860007,0.844259,0.764908,0.797836,0.802961,0.813605,0.92952,0.883119,0.859844,0.82557
3.1686,0.858806,0.844074,0.763623,0.795967,0.802653,0.814054,0.929264,0.883716,0.858567,0.825939
3.1688,0.858325,0.842722,0.76193,0.794785,0.80135,0.814845,0.929503,0.884432,0.857476,0.826624
3.169,0.858281,0.840343,0.76031,0.794499,0.800025,0.815667,0.929695,0.88438,0.8569,0.8274
3.1692,0.858206,0.837583,0.759676,0.794897,0.799355,0.816106,0.931019,0.883821,0.856885,0.82794
3.1694,0.857735,0.835744,0.759495,0.795399,0.798894,0.81584,0.932413,0.88292,0.857512,0.827894
3.1696,0.85651,0.834915,0.758808,0.795317,0.798331,0.814996,0.933328,0.882495,0.858097,0.827042
